Time,Open,High,Low,Close,Volume
2023-07-27 23:16:00,4540.352,4540.59,4540.093,4540.093,1
2023-07-27 23:17:00,4540.34,4540.349,4540.084,4540.217,1
2023-07-27 23:18:00,4540.349,4540.349,4540.099,4540.349,1
2023-07-27 23:19:00,4540.599,4540.897,4540.596,4540.849,1
2023-07-27 23:20:00,4541.084,4541.387,4541.084,4541.33,1
2023-07-27 23:21:00,4541.469,4541.586,4541.327,4541.586,1
2023-07-27 23:22:00,4541.336,4541.574,4541.336,4541.387,1
2023-07-27 23:23:00,4541.574,4541.637,4541.387,4541.637,1
2023-07-27 23:24:00,4541.333,4541.592,4541.333,4541.574,1
2023-07-27 23:25:00,4541.397,4541.589,4541.331,4541.331,1
2023-07-27 23:26:00,4541.21,4541.21,4540.834,4540.846,1
2023-07-27 23:27:00,4541.09,4541.349,4541.09,4541.349,1
2023-07-27 23:28:00,4541.147,4541.346,4541.147,4541.346,1
2023-07-27 23:29:00,4541.466,4541.587,4541.466,4541.587,1
2023-07-27 23:30:00,4541.343,4541.593,4540.581,4540.581,1
2023-07-27 23:31:00,4540.356,4540.606,4540.35,4540.606,1
2023-07-27 23:32:00,4540.482,4540.609,4540.482,4540.609,1
2023-07-27 23:33:00,4540.831,4540.897,4540.6,4540.897,1
2023-07-27 23:34:00,4540.777,4540.843,4540.657,4540.843,1
2023-07-27 23:35:00,4540.726,4540.853,4540.6,4540.844,1
2023-07-27 23:36:00,4540.714,4541.102,4540.591,4541.102,1
2023-07-27 23:37:00,4540.961,4541.102,4540.844,4541.087,1
2023-07-27 23:38:00,4540.847,4541.09,4540.841,4540.982,1
2023-07-27 23:39:00,4541.087,4541.147,4540.657,4540.657,1
2023-07-27 23:40:00,4540.844,4540.844,4540.844,4540.844,1
2023-07-27 23:41:00,4540.612,4540.907,4540.341,4540.341,1
2023-07-27 23:42:00,4540.097,4540.359,4540.094,4540.116,1
2023-07-27 23:43:00,4540.362,4540.407,4540.11,4540.11,1
2023-07-27 23:44:00,4540.35,4540.612,4540.35,4540.407,1
2023-07-27 23:45:00,4540.612,4540.859,4540.353,4540.859,1
2023-07-27 23:46:00,4540.727,4540.727,4540.359,4540.363,1
2023-07-27 23:47:00,4540.239,4540.366,4540.11,4540.119,1
2023-07-27 23:48:00,4540.417,4540.417,4540.104,4540.104,1
2023-07-27 23:49:00,4539.86,4540.11,4539.86,4539.869,1
2023-07-27 23:50:00,4540.113,4540.119,4539.851,4540.113,1
2023-07-27 23:51:00,4540.002,4540.122,4539.12,4539.12,1
2023-07-27 23:52:00,4538.987,4539.12,4538.611,4538.614,1
2023-07-27 23:53:00,4538.361,4539.177,4538.361,4539.177,1
2023-07-27 23:54:00,4539.361,4539.427,4539.111,4539.132,1
2023-07-27 23:55:00,4539.376,4539.623,4539.177,4539.376,1
2023-07-27 23:56:00,4539.126,4539.126,4538.867,4539.114,1
2023-07-27 23:57:00,4538.879,4539.623,4538.861,4539.623,1
2023-07-27 23:58:00,4539.373,4539.677,4539.361,4539.677,1
2023-07-27 23:59:00,4539.547,4540.167,4539.376,4539.873,1
2023-07-28 00:00:00,4540.101,4540.922,4539.117,4540.663,1
2023-07-28 00:01:00,4540.419,4540.663,4539.432,4539.432,1
2023-07-28 00:02:00,4539.17,4540.467,4539.17,4540.407,1
2023-07-28 00:03:00,4540.173,4540.227,4539.661,4540.227,1
2023-07-28 00:04:00,4540.416,4540.913,4540.404,4540.91,1
2023-07-28 00:05:00,4540.663,4541.662,4540.413,4541.41,1
2023-07-28 00:06:00,4541.157,4542.162,4541.157,4542.141,1
2023-07-28 00:07:00,4542.292,4542.647,4541.903,4542.647,1
2023-07-28 00:08:00,4542.391,4542.909,4542.391,4542.891,1
2023-07-28 00:09:00,4542.782,4543.381,4542.782,4543.381,1
2023-07-28 00:10:00,4543.261,4543.902,4543.131,4543.159,1
2023-07-28 00:11:00,4543.017,4543.393,4542.653,4543.393,1
2023-07-28 00:12:00,4543.159,4543.697,4543.159,4543.643,1
2023-07-28 00:13:00,4543.899,4544.146,4543.649,4543.89,1
2023-07-28 00:14:00,4544.152,4544.152,4543.881,4543.89,1
2023-07-28 00:15:00,4543.64,4544.152,4543.403,4543.403,1
2023-07-28 00:16:00,4543.646,4543.652,4543.391,4543.391,1
2023-07-28 00:17:00,4543.577,4544.131,4543.532,4543.893,1
2023-07-28 00:18:00,4544.137,4544.254,4543.899,4543.899,1
2023-07-28 00:19:00,4543.761,4543.761,4543.147,4543.153,1
2023-07-28 00:20:00,4542.894,4543.409,4542.894,4542.897,1
2023-07-28 00:22:00,4542.656,4542.957,4542.416,4542.957,1
2023-07-28 00:23:00,4542.771,4542.957,4542.407,4542.587,1
2023-07-28 00:24:00,4542.404,4542.717,4542.151,4542.467,1
2023-07-28 00:25:00,4542.717,4543.156,4542.717,4543.144,1
2023-07-28 00:26:00,4542.916,4543.156,4542.771,4542.901,1
2023-07-28 00:27:00,4543.162,4543.162,4542.169,4542.169,1
2023-07-28 00:28:00,4542.401,4542.467,4542.154,4542.467,1
2023-07-28 00:29:00,4542.157,4542.413,4542.154,4542.16,1
2023-07-28 00:30:00,4542.41,4542.41,4541.92,4542.169,1
2023-07-28 00:31:00,4541.977,4542.467,4541.92,4541.929,1
2023-07-28 00:32:00,4542.046,4542.163,4541.673,4542.154,1
2023-07-28 00:33:00,4541.914,4542.179,4541.914,4542.179,1
2023-07-28 00:34:00,4542.296,4542.419,4541.914,4542.179,1
2023-07-28 00:35:00,4541.977,4542.227,4541.727,4541.926,1
2023-07-28 00:36:00,4541.673,4542.034,4541.67,4541.926,1
2023-07-28 00:37:00,4541.676,4542.167,4541.661,4541.914,1
2023-07-28 00:38:00,4541.67,4541.679,4541.411,4541.679,1
2023-07-28 00:39:00,4541.55,4541.664,4540.921,4540.987,1
2023-07-28 00:40:00,4540.68,4541.189,4540.68,4540.921,1
2023-07-28 00:41:00,4541.186,4541.43,4540.942,4541.237,1
2023-07-28 00:42:00,4540.936,4541.439,4540.927,4541.427,1
2023-07-28 00:43:00,4541.183,4542.176,4541.183,4542.176,1
2023-07-28 00:44:00,4541.926,4542.432,4541.914,4542.432,1
2023-07-28 00:45:00,4542.227,4543.217,4542.179,4543.16,1
2023-07-28 00:46:00,4543.419,4544.457,4543.154,4544.4,1
2023-07-28 00:47:00,4544.53,4544.957,4544.4,4544.891,1
2023-07-28 00:48:00,4544.707,4545.15,4544.403,4544.641,1
2023-07-28 00:49:00,4544.524,4544.707,4543.901,4543.922,1
2023-07-28 00:50:00,4543.669,4544.169,4543.416,4544.169,1
2023-07-28 00:51:00,4544.467,4544.467,4543.657,4543.913,1
2023-07-28 00:52:00,4543.663,4543.916,4543.401,4543.66,1
2023-07-28 00:53:00,4543.793,4544.157,4543.651,4543.651,1
2023-07-28 00:54:00,4543.922,4544.157,4543.657,4544.157,1
2023-07-28 00:55:00,4544.416,4544.419,4544.154,4544.419,1
2023-07-28 00:56:00,4544.283,4544.413,4544.166,4544.413,1
2023-07-28 00:57:00,4544.654,4544.669,4544.302,4544.302,1
2023-07-28 00:58:00,4544.407,4544.407,4543.907,4544.217,1
2023-07-28 00:59:00,4544.046,4544.16,4543.91,4543.967,1
2023-07-28 01:00:00,4544.154,4544.717,4544.154,4544.669,1
2023-07-28 01:01:00,4544.401,4544.669,4544.151,4544.151,1
2023-07-28 01:02:00,4543.977,4544.416,4543.977,4544.416,1
2023-07-28 01:03:00,4544.154,4544.717,4544.154,4544.549,1
2023-07-28 01:04:00,4544.654,4544.657,4544.161,4544.161,1
2023-07-28 01:05:00,4543.923,4544.176,4543.411,4543.664,1
2023-07-28 01:06:00,4543.423,4543.977,4543.423,4543.664,1
2023-07-28 01:07:00,4543.926,4543.926,4543.423,4543.423,1
2023-07-28 01:08:00,4543.17,4543.189,4542.927,4543.18,1
2023-07-28 01:09:00,4543.42,4543.429,4542.936,4543.429,1
2023-07-28 01:10:00,4543.667,4543.673,4543.417,4543.432,1
2023-07-28 01:11:00,4543.303,4543.67,4543.171,4543.432,1
2023-07-28 01:12:00,4543.439,4543.439,4542.93,4543.237,1
2023-07-28 01:13:00,4543.427,4543.427,4543.427,4543.427,1
2023-07-28 01:14:00,4543.189,4543.189,4542.424,4542.689,1
2023-07-28 01:15:00,4542.921,4543.682,4542.921,4543.682,1
2023-07-28 01:16:00,4543.442,4543.737,4543.18,4543.439,1
2023-07-28 01:17:00,4543.677,4544.173,4543.436,4543.977,1
2023-07-28 01:18:00,4544.173,4544.173,4543.674,4543.674,1
2023-07-28 01:19:00,4543.427,4543.427,4542.437,4542.449,1
2023-07-28 01:20:00,4542.69,4542.693,4542.181,4542.449,1
2023-07-28 01:21:00,4542.199,4542.699,4542.199,4542.699,1
2023-07-28 01:22:00,4542.452,4542.702,4542.434,4542.699,1
2023-07-28 01:23:00,4542.557,4542.747,4542.431,4542.446,1
2023-07-28 01:24:00,4542.329,4542.452,4542.181,4542.437,1
2023-07-28 01:25:00,4542.573,4542.69,4542.431,4542.69,1
2023-07-28 01:27:00,4542.934,4543.433,4542.934,4543.181,1
2023-07-28 01:28:00,4543.487,4544.171,4543.449,4543.936,1
2023-07-28 01:29:00,4544.18,4544.192,4543.671,4543.93,1
2023-07-28 01:30:00,4544.171,4544.677,4543.927,4544.174,1
2023-07-28 01:31:00,4543.942,4544.186,4543.196,4543.443,1
2023-07-28 01:32:00,4543.684,4544.174,4543.437,4543.987,1
2023-07-28 01:33:00,4544.174,4544.237,4543.681,4543.93,1
2023-07-28 01:34:00,4543.801,4544.189,4543.563,4544.177,1
2023-07-28 01:35:00,4543.939,4544.237,4543.921,4544.186,1
2023-07-28 01:36:00,4544.307,4544.737,4544.051,4544.683,1
2023-07-28 01:37:00,4544.56,4544.794,4544.43,4544.737,1
2023-07-28 01:38:00,4544.43,4544.689,4544.174,4544.192,1
